,date,tic,open,high,low,close,adjcp,Volume
258,2001-01-10,DJI,10568.48046875,10611.58984375,10472.509765625,10604.26953125,10604.26953125,263700000
259,2001-01-11,DJI,10600.2001953125,10638.01953125,10552.6201171875,10609.5498046875,10609.5498046875,279720000
260,2001-01-12,DJI,10608.740234375,10623.8896484375,10468.0400390625,10525.3798828125,10525.3798828125,247020000
261,2001-01-16,DJI,10525.7802734375,10664.0498046875,10486.6396484375,10652.66015625,10652.66015625,233330000
262,2001-01-17,DJI,10660.9501953125,10705.9296875,10545.2998046875,10584.33984375,10584.33984375,304800000
263,2001-01-18,DJI,10584.5703125,10737.240234375,10567.4697265625,10678.2802734375,10678.2802734375,307320000
264,2001-01-19,DJI,10686.0,10717.7197265625,10564.009765625,10587.58984375,10587.58984375,363100000
265,2001-01-22,DJI,10581.900390625,10634.3603515625,10509.919921875,10578.240234375,10578.240234375,233850000
266,2001-01-23,DJI,10575.7998046875,10679.08984375,10553.83984375,10649.8095703125,10649.8095703125,269970000
267,2001-01-24,DJI,10651.849609375,10680.3095703125,10619.7197265625,10646.9697265625,10646.9697265625,283190000
268,2001-01-25,DJI,10664.5302734375,10778.7197265625,10633.4404296875,10729.51953125,10729.51953125,249120000
269,2001-01-26,DJI,10727.080078125,10742.9404296875,10625.009765625,10659.98046875,10659.98046875,232990000
270,2001-01-29,DJI,10657.1298828125,10725.1396484375,10612.5302734375,10702.1904296875,10702.1904296875,224980000
271,2001-01-30,DJI,10702.1904296875,10900.76953125,10682.9599609375,10881.2001953125,10881.2001953125,242900000
272,2001-01-31,DJI,10882.25,10957.5,10832.580078125,10887.3603515625,10887.3603515625,280560000
273,2001-02-01,DJI,10884.8203125,10983.7998046875,10864.169921875,10983.6298828125,10983.6298828125,221680000
274,2001-02-02,DJI,10982.7099609375,11022.7802734375,10848.580078125,10864.099609375,10864.099609375,206940000
275,2001-02-05,DJI,10860.4404296875,10977.66015625,10851.4296875,10965.849609375,10965.849609375,189850000
276,2001-02-06,DJI,10965.0302734375,11035.1396484375,10932.1796875,10957.419921875,10957.419921875,199510000
277,2001-02-07,DJI,10948.9501953125,11004.0400390625,10911.259765625,10946.7197265625,10946.7197265625,236350000
278,2001-02-08,DJI,10940.6201171875,10965.2001953125,10871.5,10880.5498046875,10880.5498046875,208300000
279,2001-02-09,DJI,10878.509765625,10889.2197265625,10754.9599609375,10781.4501953125,10781.4501953125,207600000
280,2001-02-12,DJI,10779.419921875,10953.6298828125,10771.650390625,10946.76953125,10946.76953125,176090000
281,2001-02-13,DJI,10950.1796875,11012.900390625,10894.33984375,10903.3203125,10903.3203125,198270000
282,2001-02-14,DJI,10899.419921875,10917.91015625,10780.41015625,10795.41015625,10795.41015625,189300000
283,2001-02-15,DJI,10800.650390625,10922.580078125,10800.650390625,10891.01953125,10891.01953125,219670000
284,2001-02-16,DJI,10884.1103515625,10884.1103515625,10722.150390625,10799.8203125,10799.8203125,202390000
285,2001-02-20,DJI,10800.23046875,10903.169921875,10727.5302734375,10730.8798828125,10730.8798828125,212820000
286,2001-02-21,DJI,10721.2900390625,10746.2099609375,10520.26953125,10526.580078125,10526.580078125,219630000
287,2001-02-22,DJI,10527.7998046875,10566.1904296875,10372.4296875,10526.8095703125,10526.8095703125,278520000
288,2001-02-23,DJI,10529.25,10529.25,10294.009765625,10441.900390625,10441.900390625,261840000
289,2001-02-26,DJI,10447.58984375,10642.5302734375,10421.91015625,10642.5302734375,10642.5302734375,243270000
290,2001-02-27,DJI,10638.4404296875,10698.4296875,10560.1201171875,10636.8798828125,10636.8798828125,239400000
291,2001-02-28,DJI,10639.3203125,10684.76953125,10423.5,10495.2802734375,10495.2802734375,253390000
292,2001-03-01,DJI,10493.25,10493.25,10302.8896484375,10450.1396484375,10450.1396484375,259030000
293,2001-03-02,DJI,10438.0400390625,10579.26953125,10302.0595703125,10466.3095703125,10466.3095703125,255120000
294,2001-03-05,DJI,10468.9296875,10571.6201171875,10468.5302734375,10562.2998046875,10562.2998046875,171780000
295,2001-03-06,DJI,10570.169921875,10690.9296875,10570.169921875,10591.2197265625,10591.2197265625,218690000
296,2001-03-07,DJI,10591.8603515625,10731.48046875,10591.8603515625,10729.599609375,10729.599609375,238490000
297,2001-03-08,DJI,10727.16015625,10859.5,10711.2998046875,10858.25,10858.25,216130000
298,2001-03-09,DJI,10850.1103515625,10850.1103515625,10579.26953125,10644.6201171875,10644.6201171875,280060000
299,2001-03-12,DJI,10638.51953125,10638.6298828125,10166.6201171875,10208.25,10208.25,293230000
300,2001-03-13,DJI,10206.8896484375,10293.080078125,10108.08984375,10290.7998046875,10290.7998046875,281280000
301,2001-03-14,DJI,10279.419921875,10279.419921875,9895.5703125,9973.4599609375,9973.4599609375,307630000
302,2001-03-15,DJI,9982.919921875,10097.73046875,9980.849609375,10031.2802734375,10031.2802734375,233720000
303,2001-03-16,DJI,10023.5498046875,10049.7197265625,9814.349609375,9823.41015625,9823.41015625,365020000
304,2001-03-19,DJI,9820.0498046875,9992.66015625,9794.0703125,9959.1103515625,9959.1103515625,239520000
305,2001-03-20,DJI,9961.1396484375,10019.9404296875,9718.16015625,9720.759765625,9720.759765625,268070000
306,2001-03-21,DJI,9717.4599609375,9719.4404296875,9461.5400390625,9487.0,9487.0,312960000
307,2001-03-22,DJI,9490.66015625,9497.7802734375,9106.5400390625,9389.48046875,9389.48046875,416820000
308,2001-03-23,DJI,9395.580078125,9529.400390625,9338.150390625,9504.7802734375,9504.7802734375,377640000
309,2001-03-26,DJI,9509.25,9724.8701171875,9509.25,9687.5302734375,9687.5302734375,256080000
310,2001-03-27,DJI,9687.9296875,9960.8798828125,9649.8095703125,9947.5400390625,9947.5400390625,325020000
311,2001-03-28,DJI,9941.2001953125,9941.2001953125,9695.8095703125,9785.349609375,9785.349609375,271130000
312,2001-03-29,DJI,9784.9404296875,9882.7998046875,9687.6103515625,9799.0595703125,9799.0595703125,250050000
313,2001-03-30,DJI,9799.4697265625,9908.1396484375,9760.6396484375,9878.7802734375,9878.7802734375,249000000
314,2001-04-02,DJI,9877.16015625,9992.5302734375,9705.0703125,9777.9296875,9777.9296875,237210000
315,2001-04-03,DJI,9774.7802734375,9774.7802734375,9428.0703125,9485.7099609375,9485.7099609375,273290000
316,2001-04-04,DJI,9480.9501953125,9625.900390625,9375.7197265625,9515.419921875,9515.419921875,301600000
317,2001-04-05,DJI,9527.2099609375,9929.7900390625,9527.2099609375,9918.0498046875,9918.0498046875,281710000
318,2001-04-06,DJI,9913.9404296875,9913.9404296875,9698.0703125,9791.08984375,9791.08984375,270000000
319,2001-04-09,DJI,9793.580078125,9935.58984375,9775.7900390625,9845.150390625,9845.150390625,208530000
320,2001-04-10,DJI,9850.349609375,10155.240234375,9849.5,10102.740234375,10102.740234375,282830000
321,2001-04-11,DJI,10109.0498046875,10173.7900390625,9951.919921875,10013.4697265625,10013.4697265625,299280000
322,2001-04-12,DJI,10013.080078125,10127.4599609375,9934.349609375,10126.9404296875,10126.9404296875,215510000
323,2001-04-16,DJI,10118.16015625,10184.650390625,10046.51953125,10158.5595703125,10158.5595703125,195790000
324,2001-04-17,DJI,10151.73046875,10219.400390625,10075.5400390625,10216.73046875,10216.73046875,234710000
325,2001-04-18,DJI,10226.8798828125,10687.1396484375,10226.8798828125,10615.830078125,10615.830078125,461800000
326,2001-04-19,DJI,10616.08984375,10694.240234375,10562.150390625,10693.7099609375,10693.7099609375,332610000
327,2001-04-20,DJI,10690.330078125,10706.4697265625,10517.0703125,10579.849609375,10579.849609375,324360000
328,2001-04-23,DJI,10571.0,10571.0,10483.23046875,10532.23046875,10532.23046875,229400000
329,2001-04-24,DJI,10529.75,10636.91015625,10448.0302734375,10454.33984375,10454.33984375,224220000
330,2001-04-25,DJI,10453.4296875,10639.1904296875,10444.0595703125,10625.2001953125,10625.2001953125,200210000
331,2001-04-26,DJI,10633.009765625,10766.98046875,10623.7099609375,10692.349609375,10692.349609375,238630000
332,2001-04-27,DJI,10694.9501953125,10810.0498046875,10694.9501953125,10810.0498046875,10810.0498046875,222990000
333,2001-04-30,DJI,10814.41015625,10906.41015625,10712.1904296875,10734.9697265625,10734.9697265625,206420000
334,2001-05-01,DJI,10734.0498046875,10904.2001953125,10731.4501953125,10898.33984375,10898.33984375,203770000
335,2001-05-02,DJI,10902.76953125,10939.2001953125,10802.5595703125,10876.6796875,10876.6796875,228290000
336,2001-05-03,DJI,10872.3203125,10872.3203125,10723.5703125,10796.650390625,10796.650390625,197610000
337,2001-05-04,DJI,10793.2001953125,10958.1396484375,10673.2197265625,10951.240234375,10951.240234375,214010000
338,2001-05-07,DJI,10952.349609375,10995.2802734375,10893.58984375,10935.169921875,10935.169921875,190710000
339,2001-05-08,DJI,10936.66015625,10946.8095703125,10819.8095703125,10883.509765625,10883.509765625,192290000
340,2001-05-09,DJI,10875.9599609375,10914.009765625,10800.9404296875,10866.98046875,10866.98046875,212720000
341,2001-05-10,DJI,10868.8701171875,10979.08984375,10868.7998046875,10910.4404296875,10910.4404296875,189970000
342,2001-05-11,DJI,10908.2998046875,10920.1396484375,10774.1298828125,10821.3095703125,10821.3095703125,174720000
343,2001-05-14,DJI,10819.5498046875,10878.759765625,10800.1298828125,10877.330078125,10877.330078125,151230000
344,2001-05-15,DJI,10877.4599609375,10922.169921875,10816.169921875,10872.9697265625,10872.9697265625,202050000
345,2001-05-16,DJI,10864.740234375,11231.150390625,10814.3095703125,11215.919921875,11215.919921875,223850000
346,2001-05-17,DJI,11218.650390625,11328.6103515625,11181.91015625,11248.580078125,11248.580078125,283080000
347,2001-05-18,DJI,11245.7802734375,11303.759765625,11193.599609375,11301.740234375,11301.740234375,214370000
348,2001-05-21,DJI,11299.1396484375,11345.7197265625,11232.83984375,11337.919921875,11337.919921875,227630000
349,2001-05-22,DJI,11339.7998046875,11350.0498046875,11239.599609375,11257.240234375,11257.240234375,221970000
350,2001-05-23,DJI,11257.759765625,11262.25,11101.2099609375,11105.509765625,11105.509765625,224130000
351,2001-05-24,DJI,11107.0703125,11173.3701171875,11044.9697265625,11122.419921875,11122.419921875,201170000
352,2001-05-25,DJI,11122.0302734375,11123.990234375,10993.7900390625,11005.3701171875,11005.3701171875,146210000
353,2001-05-29,DJI,11004.66015625,11066.009765625,10970.4296875,11039.1396484375,11039.1396484375,214540000
354,2001-05-30,DJI,11032.9599609375,11042.1298828125,10864.830078125,10872.6396484375,10872.6396484375,213120000
355,2001-05-31,DJI,10873.23046875,10978.9599609375,10865.9404296875,10911.9404296875,10911.9404296875,190660000
356,2001-06-01,DJI,10913.5703125,11021.5703125,10835.490234375,10990.41015625,10990.41015625,196260000
357,2001-06-04,DJI,10991.76953125,11071.669921875,10938.8798828125,11061.51953125,11061.51953125,150960000
358,2001-06-05,DJI,11061.3896484375,11196.5302734375,11043.4404296875,11175.83984375,11175.83984375,211730000
359,2001-06-06,DJI,11177.73046875,11179.6796875,11059.6396484375,11070.240234375,11070.240234375,232580000
360,2001-06-07,DJI,11069.580078125,11100.0400390625,11008.9501953125,11090.740234375,11090.740234375,231460000
361,2001-06-08,DJI,11095.6201171875,11096.4599609375,10938.080078125,10977.0,10977.0,176020000
362,2001-06-11,DJI,10974.7900390625,10975.4404296875,10871.33984375,10922.08984375,10922.08984375,162750000
363,2001-06-12,DJI,10914.669921875,10982.1396484375,10788.580078125,10948.3798828125,10948.3798828125,234420000
364,2001-06-13,DJI,10942.0,11004.330078125,10866.51953125,10871.6201171875,10871.6201171875,195810000
365,2001-06-14,DJI,10868.26953125,10868.48046875,10659.4697265625,10690.1298828125,10690.1298828125,309640000
366,2001-06-15,DJI,10680.8095703125,10716.2998046875,10566.5498046875,10623.6396484375,10623.6396484375,379300000
367,2001-06-18,DJI,10622.5,10709.0498046875,10614.7197265625,10645.3798828125,10645.3798828125,196230000
368,2001-06-19,DJI,10654.2998046875,10740.7900390625,10563.66015625,10596.669921875,10596.669921875,240250000
369,2001-06-20,DJI,10593.7900390625,10702.0703125,10563.8603515625,10647.330078125,10647.330078125,244140000
370,2001-06-21,DJI,10646.3896484375,10759.6396484375,10597.1396484375,10715.4296875,10715.4296875,266590000
371,2001-06-22,DJI,10716.5,10724.6904296875,10573.990234375,10604.58984375,10604.58984375,210360000
372,2001-06-25,DJI,10607.8798828125,10644.240234375,10468.1201171875,10504.2197265625,10504.2197265625,228190000
373,2001-06-26,DJI,10497.2998046875,10534.2099609375,10394.7197265625,10472.48046875,10472.48046875,235950000
374,2001-06-27,DJI,10470.349609375,10531.1904296875,10408.0,10434.83984375,10434.83984375,210560000
375,2001-06-28,DJI,10438.73046875,10646.4501953125,10438.66015625,10566.2099609375,10566.2099609375,272820000
376,2001-06-29,DJI,10565.26953125,10605.58984375,10491.599609375,10502.400390625,10502.400390625,328480000
377,2001-07-02,DJI,10504.9501953125,10638.8701171875,10467.3798828125,10593.7197265625,10593.7197265625,215830000
378,2001-07-03,DJI,10588.8896484375,10595.1298828125,10531.51953125,10571.1103515625,10571.1103515625,128500000
379,2001-07-05,DJI,10566.23046875,10567.6396484375,10461.1396484375,10479.8603515625,10479.8603515625,179190000
380,2001-07-06,DJI,10476.73046875,10476.73046875,10220.1396484375,10252.6796875,10252.6796875,207540000
381,2001-07-09,DJI,10253.6201171875,10323.1103515625,10222.240234375,10299.400390625,10299.400390625,216290000
382,2001-07-10,DJI,10300.8203125,10335.6298828125,10162.7099609375,10175.6396484375,10175.6396484375,264970000
383,2001-07-11,DJI,10174.7001953125,10274.01953125,10120.8896484375,10241.01953125,10241.01953125,267370000
384,2001-07-12,DJI,10269.3095703125,10496.6396484375,10269.3095703125,10478.990234375,10478.990234375,278190000
385,2001-07-13,DJI,10478.3896484375,10549.759765625,10432.599609375,10539.0595703125,10539.0595703125,200390000
386,2001-07-16,DJI,10537.98046875,10568.6904296875,10446.599609375,10472.1201171875,10472.1201171875,220170000
387,2001-07-17,DJI,10468.6201171875,10628.48046875,10438.66015625,10606.3896484375,10606.3896484375,283640000
388,2001-07-18,DJI,10594.5400390625,10594.5400390625,10480.8798828125,10569.830078125,10569.830078125,261170000
389,2001-07-19,DJI,10574.330078125,10679.1201171875,10523.919921875,10610.0,10610.0,235870000
390,2001-07-20,DJI,10606.1904296875,10606.1904296875,10529.25,10576.650390625,10576.650390625,231850000
391,2001-07-23,DJI,10576.919921875,10595.400390625,10419.7099609375,10424.419921875,10424.419921875,185500000
392,2001-07-24,DJI,10423.7998046875,10423.7998046875,10203.6904296875,10241.1201171875,10241.1201171875,214180000
393,2001-07-25,DJI,10241.75,10405.669921875,10241.1904296875,10405.669921875,10405.669921875,228180000
394,2001-07-26,DJI,10403.4599609375,10459.01953125,10284.08984375,10455.6298828125,10455.6298828125,233860000
395,2001-07-27,DJI,10451.8896484375,10460.1201171875,10375.2900390625,10416.669921875,10416.669921875,172870000
396,2001-07-30,DJI,10418.6796875,10440.48046875,10361.4501953125,10401.7197265625,10401.7197265625,155870000
397,2001-07-31,DJI,10403.1796875,10595.0498046875,10402.9697265625,10522.8095703125,10522.8095703125,224450000
398,2001-08-01,DJI,10527.3798828125,10599.9599609375,10484.2001953125,10510.009765625,10510.009765625,201290000
399,2001-08-02,DJI,10513.4697265625,10609.650390625,10513.4697265625,10551.1796875,10551.1796875,219400000
400,2001-08-03,DJI,10550.009765625,10550.5595703125,10433.0703125,10512.7802734375,10512.7802734375,151270000
401,2001-08-06,DJI,10504.1298828125,10504.1298828125,10374.9501953125,10401.3095703125,10401.3095703125,163160000
402,2001-08-07,DJI,10399.0302734375,10472.7197265625,10376.0498046875,10458.740234375,10458.740234375,161480000
403,2001-08-08,DJI,10456.1796875,10479.6396484375,10267.9697265625,10293.5,10293.5,185130000
404,2001-08-09,DJI,10291.150390625,10312.1904296875,10205.5595703125,10298.5595703125,10298.5595703125,170020000
405,2001-08-10,DJI,10296.8896484375,10433.4599609375,10197.3203125,10416.25,10416.25,161930000
406,2001-08-13,DJI,10411.900390625,10445.7998046875,10367.0595703125,10415.91015625,10415.91015625,141380000
407,2001-08-14,DJI,10416.9501953125,10478.8095703125,10386.919921875,10412.169921875,10412.169921875,145780000
408,2001-08-15,DJI,10407.0498046875,10469.740234375,10340.759765625,10345.9501953125,10345.9501953125,172000000
409,2001-08-16,DJI,10342.099609375,10395.2099609375,10271.5703125,10392.51953125,10392.51953125,196520000
410,2001-08-17,DJI,10385.4599609375,10385.4599609375,10180.9296875,10240.7802734375,10240.7802734375,217550000
411,2001-08-20,DJI,10239.330078125,10320.0703125,10210.48046875,10320.0703125,10320.0703125,180510000
412,2001-08-21,DJI,10320.0703125,10378.75,10156.01953125,10174.1396484375,10174.1396484375,182840000
413,2001-08-22,DJI,10170.2998046875,10305.1298828125,10134.5,10276.900390625,10276.900390625,204500000
414,2001-08-23,DJI,10276.41015625,10286.7900390625,10213.51953125,10229.150390625,10229.150390625,153280000
415,2001-08-24,DJI,10232.48046875,10440.6796875,10223.759765625,10423.169921875,10423.169921875,187860000
416,2001-08-27,DJI,10422.759765625,10441.3701171875,10382.349609375,10382.349609375,10382.349609375,136800000
417,2001-08-28,DJI,10382.5595703125,10382.830078125,10214.33984375,10222.0302734375,10222.0302734375,172820000
